Id	Request	Normalized Score	score
461087	"I'm really very sorry, but no, I '''didn't''' know, didn't get a message saying that was wrong. Where was it?"	0.784624825	0.868833211
630046	No kidding.  Perhaps you could be troubled to point out the parts you consider to be actionable as 'spam'?	-1.000721808	0.076415557
6650	"It looks like each user has a single screen session. I'm not familiar with byobu, why do you think there are five screen sessions?"	0.445983453	0.737976404
1883412	this has nothing to do with C#.  Why did you add it as a tag?	-1.643104453	0.009455212
3425982	What do you mean 'same operation'? Is @myArray shared?	-0.569035367	0.208135499
323159	"If people want to know more about her, there's the article on her. Are you really meaning to argue that people could not fully understand the concept of imagism without seeing a picture of HD?"	-1.351267456	0.026779757
6600758	What have you tried? Where exactly are you stuck?	0.322619159	0.677559268
14440	"My old pre had this too! oh Palm, why must you have been so horribly marketed?"	0.420769919	0.72611327
188237	I dont use AWB so im doing it manually. Is that a problem?	-0.225577927	0.37363007
388604	"Hey, you seem to know a bit about coding, so I figured you might have an answer here. If I want use code to grab the target of a page known to be a redirect, how would I do that?"	0.803960199	0.874621899
5139388	Lol -- +1. What **compiler** are you using?	-1.025766124	0.071408611
532707	"This page, which you recently edited on, is constantly getting vandalized by a rival school. Could you please put an edit lock on the page?"	0.880011031	0.895651897
39626	"can you provide a bit more context, please? Is the object updated only after increments of 12 minutes, so either 24, 36 or 48 minutes?"	0.085876819	0.548820213
422951	"Then I think that we need to be a little poetic, rather than the rather prosaic ""qualities associated with his weapons"". What about something like ""the magical properties attributed to his weapons""?"	0.503989952	0.764233083
317910	"I think that the standards should not apply to animated pictures like ''Tintin'' where start of production is a fuzzy limit. After all, do we have proof that the production of ''<url>'' or ''<url>'' is more advanced than the one of ''Tintin'' ?"	0.518782686	0.770689089
318022	Hi Hektor. Could you please provide a rationale tag for this image?	0.852155399	0.888267286
13756	"You seem to have typed a small ""x"" in the modeline (`1360x1020`), but a capital ""X"" in `xrandr --addmode`.  Is this just a copy/paste error?"	-0.789753558	0.129613643
599359	"Yes, I just saw that. DJ, if you wished to delete the still tagged pages then that was your judgement call but to delete pages which I had already declined a speedy on was rather bad form wouldn't you say?"	-0.709173861	0.155504882
7002	"To answer the second part of your question, you would have to define what you mean by ""cook"".  What exactly are you doing to cook them?"	-0.975756466	0.081668193
2936270	"Right, but thats 24KB when served via gzip, but on my file browser it shows 78kb. The other file should be MUCH LESS in size when served via gzip because its already 32KB as my file browser shows, no?"	-0.750116105	0.141951117
582114	"It was for closure's sake, as to show that the debate was closed and that was the result, the user was '''blocked''' and the userpage was '''deleted'''.  Doesn't that show you the items better?"	-0.783749826	0.131433045
3303	"I don't understand what you mean by ""random oracles, which are non-recursive sets."" Do you mean that a random oracle is non-recursive with probability 1?"	0.85241106	0.88833672
8536	"Hi. How do you think, is <url> of FL quality?"	0.562310947	0.789099712
2065	"Ah, I didn't have the XNA framework on that machine (because of the lack of VS I'm guessing). Can you check for that on load?"	-0.176473166	0.400480137
8274895	@Asdfg: okay it's not a unit test then.  Integration testing?	0.200176556	0.612548114
624962	experence suggests that most of the time it is an extreamly good criteria but in this case I've put the links back. Which morris side are you with?	-0.433685197	0.267776954
499757	Welcome to WikiProject Austria. I'm wondering if you're willing to coordinate the project for a while?	1.008216345	0.925110011
13951	You should really use edit summaries to justify your edits. Explain?	-1.269979492	0.034819129
455116	The navigation popups will not appear on certain pages in the Wikipedia namespace. Is this a bug?	0.024645808	0.514043177
98588	The notion that a hunter would kill dozens of birds with a single shot seems outlandish to me.  Do you have a reference for this?	-0.636128979	0.181739552
3381125	Not a trivial task for homework. Did you not get any advice from the teacher on how to proceed?	-0.937749757	0.090180798
97672	"Hmmm, you are basically asking me to think positively despite evidence and knowing that over this issue none good faith on part of some users was showed in past, but ok, letxb4s see how it goes. The question then is: do you consider including the discussions with outside mediation participants that happend on those talk-pages (direktor, for exemple, has been very active and enthusiastic there lately) or only the in-mediation discussions are the ones that count?"	-1.106973248	0.056894406
624139	"And then people could not edit it, and my signature will become very long. Plus I think the loading is negligible, comparing people with SVG flags in their signature... What do you think?"	0.118027249	0.566948433
208479	I saw you added <nowiki><person></nowiki> to an article.  What does that do?	-0.351193662	0.307937442
91360	"Hi, I've reverted the edits you made to <url> as the flags by the clubs put's the box totally out of sync (on explorer anyway). Can I suggest that you don't add these flags?"	-0.025671505	0.485372638
1794989	"""given a text file as input"": And what's in that text file ...? What is the relationship between the markov chain you want to construct and your input?"	0.134181293	0.576006525
123722	Could you please explain <url> to me? I don't see how deleting a person's userpage is correct?	0.087948009	0.549991556
6599	"According to the docs, it's not ""one big polygon,"" but has already been ""divided into 100km x 100km squares.""  Do you need to *clip* out smaller portions of those square features or would it suffice to *select* those squares covering your study region?"	0.214517108	0.620370125
141496	"Hi Cmadler, I've written a new ALT hook at the <person> that I think addresses your concerns.  Could you sign off on the nomination?"	0.759087485	0.860908628
607907	"I found <url> on your <url> as a bluelink, but in fact it is a redirect to <url>. Is there any chance to do some qeue-jumping on this article, or would it be easier to translate from <url>?"	0.469401929	0.748754084
6581075	What specifically are you getting? You run that command and literally nothing happens?	0.147460757	0.583423013
552423	I suppose I'm the third member. Aren't members of the same club supposed to treat each other with respect?	-0.246357057	0.362442135
2594	AC or DC power supply? What is the power supply voltage?	-0.257684878	0.356391412
500692	"Hello, I know that the article <url> isn't exactly football related, but can you help out on <url>? and tell me if the article is ready for a GA nominee?"	0.313203455	0.672718957
137285	The thread about the interaction ban between Haymaker and me was archived without being closed. Would you mind pulling it out so we can end this?	0.245693621	0.637202407
25727	"It turns out that the Zelda Collection you referred to in <url> didn't include aLttP, reportedly because the GBA remake was still being sold at that time, so that disc included NES and N64 emulation but left out SNES. Do you have another example?"	-0.018692257	0.489348221
